bubble,client,epochs,mae,mase,num_samples,rmse,round,smape,stage,strategy,train_samples,wmape
0,TX_1_FOODS_1,,15.201003074645996,3.5669190883636475,2375,21.38771629333496,8,55.93559741973877,federated,Global FedAvg,11577,0.40714983266790644
0,TX_1_FOODS_2,,12.820927619934082,2.877068519592285,2720,17.665884017944336,8,44.96029019355774,federated,Global FedAvg,13200,0.3323794724978
0,TX_1_FOODS_3,,36.961605072021484,3.0319557189941406,2670,57.298484802246094,8,24.516773223876953,federated,Global FedAvg,12965,0.19622665039190265
0,TX_1_HOBBIES_1,,11.256195068359375,2.894136905670166,2720,15.440051078796387,8,59.710389375686646,federated,Global FedAvg,13200,0.48260351522469974
0,TX_1_HOBBIES_2,,3.7220256328582764,4.348311901092529,2660,5.871851921081543,8,89.59202170372009,federated,Global FedAvg,12915,0.5791849707861945
0,TX_1_HOUSEHOLD_1,,17.281034469604492,2.7210211753845215,2454,22.054506301879883,8,35.4838490486145,federated,Global FedAvg,11949,0.32635583486603154
0,TX_1_HOUSEHOLD_2,,11.2420015335083,6.678810119628906,2308,27.667415618896484,8,55.979377031326294,federated,Global FedAvg,11268,0.5615283195726705
0,TX_2_FOODS_1,,16.2847900390625,2.567194700241089,2521,20.562725067138672,8,57.81124234199524,federated,Global FedAvg,12263,0.3828338822537573
0,TX_2_FOODS_2,,12.578292846679688,2.1604361534118652,2720,17.112667083740234,8,51.94031000137329,federated,Global FedAvg,13200,0.283388750175992
0,TX_2_FOODS_3,,48.59093475341797,3.4580554962158203,2720,74.46561431884766,8,26.66829228401184,federated,Global FedAvg,13200,0.1855488080948444
0,TX_2_HOBBIES_1,,10.47987174987793,2.1950936317443848,2720,13.579185485839844,8,45.31157910823822,federated,Global FedAvg,13200,0.40110955946755117
0,TX_2_HOBBIES_2,,5.390076637268066,2.965012788772583,2658,8.610350608825684,8,80.63623905181885,federated,Global FedAvg,12911,0.6438732300652132
0,TX_2_HOUSEHOLD_1,,24.18600845336914,3.2705271244049072,2504,30.819345474243164,8,53.750455379486084,federated,Global FedAvg,12184,0.46332215576990154
0,TX_2_HOUSEHOLD_2,,4.115095138549805,2.610821485519409,2624,5.735326766967773,8,43.09445917606354,federated,Global FedAvg,12749,0.35877362413600733
0,TX_3_FOODS_1,,21.271879196166992,4.460186004638672,2528,32.36903381347656,8,43.05337965488434,federated,Global FedAvg,12293,0.3195395596886137
0,TX_3_FOODS_2,,13.629852294921875,2.266507387161255,2714,19.228763580322266,8,50.598812103271484,federated,Global FedAvg,13170,0.3086965640672857
0,TX_3_FOODS_3,,45.398189544677734,3.6294682025909424,2720,65.99990844726562,8,27.220311760902405,federated,Global FedAvg,13200,0.18558307088891915
0,TX_3_HOBBIES_1,,17.28253936767578,3.9857237339019775,2361,27.667097091674805,8,44.589054584503174,federated,Global FedAvg,11524,0.42391200775791393
0,TX_3_HOBBIES_2,,4.514524459838867,3.292426824569702,2651,8.238353729248047,8,118.37252378463745,federated,Global FedAvg,12876,0.6384638507765332
0,TX_3_HOUSEHOLD_1,,17.679441452026367,3.0065059661865234,2436,23.374414443969727,8,35.64746379852295,federated,Global FedAvg,11865,0.3176158205501443
0,TX_3_HOUSEHOLD_2,,4.014708518981934,2.895587205886841,2624,6.410094261169434,8,71.96409702301025,federated,Global FedAvg,12749,0.44212849721410913
0,WI_1_FOODS_1,,20.185197830200195,4.230981826782227,2612,27.194177627563477,8,44.63742971420288,federated,Global FedAvg,12689,0.31669900933449163
0,WI_1_FOODS_2,,14.068733215332031,4.204521179199219,2323,21.338045120239258,8,47.1470445394516,federated,Global FedAvg,11336,0.32697689836766747
0,WI_1_FOODS_3,,25.4330997467041,3.664073944091797,2720,36.75103759765625,8,28.447255492210388,federated,Global FedAvg,13200,0.21736804130675225
0,WI_1_HOBBIES_1,,14.093355178833008,2.730670928955078,2699,17.91403579711914,8,30.603158473968506,federated,Global FedAvg,13102,0.29524329258706455
0,WI_1_HOBBIES_2,,2.662672519683838,3.314899206161499,2719,4.084866523742676,8,98.92008900642395,federated,Global FedAvg,13195,0.6536481257329779
0,WI_1_HOUSEHOLD_1,,12.657157897949219,3.1857492923736572,2502,16.4674072265625,8,36.67173087596893,federated,Global FedAvg,12174,0.33273313634079676
0,WI_1_HOUSEHOLD_2,,3.5125205516815186,2.5778660774230957,2101,4.7218756675720215,8,42.548778653144836,federated,Global FedAvg,10308,0.31089883574417115
0,WI_2_FOODS_1,,31.50861167907715,4.195615768432617,2494,49.041812896728516,8,44.25669014453888,federated,Global FedAvg,12135,0.3354756045563846
0,WI_2_FOODS_2,,40.74566650390625,4.1898345947265625,2409,71.77561950683594,8,65.44352173805237,federated,Global FedAvg,11738,0.4285085565232389
0,WI_2_FOODS_3,,66.42521667480469,3.6236391067504883,2712,92.01958465576172,8,62.367379665374756,federated,Global FedAvg,13161,0.4078949826331404
0,WI_2_HOBBIES_1,,8.783768653869629,2.3875997066497803,2681,11.3768892288208,8,40.88980257511139,federated,Global FedAvg,13013,0.359223918529523
0,WI_2_HOBBIES_2,,4.357198238372803,5.642838954925537,2539,7.796008586883545,8,96.75697684288025,federated,Global FedAvg,12352,0.6780415408950244
0,WI_2_HOUSEHOLD_1,,25.30020523071289,2.8146400451660156,2114,34.12675857543945,8,38.613635301589966,federated,Global FedAvg,10348,0.2597488833052339
0,WI_2_HOUSEHOLD_2,,4.829344749450684,3.117908477783203,2283,8.26529598236084,8,39.70446586608887,federated,Global FedAvg,11145,0.36405463203719196
0,WI_3_FOODS_1,,21.765621185302734,4.293683052062988,2568,29.993610382080078,8,50.11444687843323,federated,Global FedAvg,12483,0.36052347317717426
0,WI_3_FOODS_2,,16.40335464477539,2.491344928741455,2672,25.122913360595703,8,58.69976282119751,federated,Global FedAvg,12974,0.3450863446374452
0,WI_3_FOODS_3,,51.351417541503906,3.386214017868042,2659,74.10552215576172,8,28.39340567588806,federated,Global FedAvg,12916,0.20548635398779805
0,WI_3_HOBBIES_1,,9.881950378417969,2.643585443496704,2720,12.526789665222168,8,40.6927615404129,federated,Global FedAvg,13200,0.3664472563053352
0,WI_3_HOBBIES_2,,2.5573434829711914,2.9994490146636963,2718,4.102889060974121,8,110.88050603866577,federated,Global FedAvg,13190,0.6688020181846734
0,WI_3_HOUSEHOLD_1,,12.660646438598633,2.1221818923950195,2436,17.028881072998047,8,26.13128125667572,federated,Global FedAvg,11865,0.23255767681892858
0,WI_3_HOUSEHOLD_2,,4.707864761352539,3.6218082904815674,2608,8.556256294250488,8,52.82406806945801,federated,Global FedAvg,12670,0.4598371344938542
0,CA_1_FOODS_1,,17.42021942138672,2.9413201808929443,2506,22.78597068786621,9,49.43743348121643,federated,Global FedAvg,12195,0.3876109451858019
0,CA_1_FOODS_2,,15.388344764709473,2.122546911239624,2720,20.620695114135742,9,48.98969829082489,federated,Global FedAvg,13200,0.24860007171788887
0,CA_1_FOODS_3,,50.28670883178711,3.6647396087646484,2670,70.72013854980469,9,48.66844713687897,federated,Global FedAvg,12965,0.2937230716601411
0,CA_1_HOBBIES_1,,20.73833465576172,2.3762619495391846,2707,25.91441535949707,9,41.26148223876953,federated,Global FedAvg,13136,0.34773060383538784
0,CA_1_HOBBIES_2,,4.656894683837891,4.115474224090576,2482,7.14098596572876,9,88.01296949386597,federated,Global FedAvg,12087,0.6574003575208125
0,CA_1_HOUSEHOLD_1,,11.038769721984863,2.4963364601135254,2173,14.91523551940918,9,24.5845228433609,federated,Global FedAvg,10634,0.21032219284303286
0,CA_1_HOUSEHOLD_2,,3.882601499557495,2.6042513847351074,2720,4.8252787590026855,9,57.55053162574768,federated,Global FedAvg,13200,0.3360276117235153
0,CA_2_FOODS_1,,18.67930030822754,3.0849883556365967,2605,25.366283416748047,9,44.751107692718506,federated,Global FedAvg,12660,0.30355130738421443
0,CA_2_FOODS_2,,8.305414199829102,2.6998119354248047,2720,11.416630744934082,9,55.89144825935364,federated,Global FedAvg,13200,0.33399459715687424
0,CA_2_FOODS_3,,35.419979095458984,4.279025077819824,2613,52.2017822265625,9,46.40045762062073,federated,Global FedAvg,12700,0.21446707013852023
0,CA_2_HOBBIES_1,,13.279852867126465,2.1152570247650146,2720,16.960308074951172,9,41.878849267959595,federated,Global FedAvg,13200,0.3681253869544681
0,CA_2_HOBBIES_2,,4.666784763336182,3.6613564491271973,2485,8.594454765319824,9,75.03817677497864,federated,Global FedAvg,12102,0.5938935812429744
0,CA_2_HOUSEHOLD_1,,11.012535095214844,2.0549495220184326,2570,14.634576797485352,9,33.13635289669037,federated,Global FedAvg,12493,0.29737338814956843
0,CA_2_HOUSEHOLD_2,,5.817637920379639,2.8339803218841553,2533,9.54119873046875,9,46.89028263092041,federated,Global FedAvg,12327,0.39712391593051255
0,CA_3_FOODS_1,,22.411426544189453,3.539043664932251,2505,31.217660903930664,9,55.35924434661865,federated,Global FedAvg,12189,0.3718981233066123
0,CA_3_FOODS_2,,19.063722610473633,2.103177785873413,2720,24.603315353393555,9,37.57212460041046,federated,Global FedAvg,13200,0.2718520098916713
0,CA_3_FOODS_3,,98.36678314208984,4.544352054595947,2670,134.46902465820312,9,51.129984855651855,federated,Global FedAvg,12965,0.3295183585516369
0,CA_3_HOBBIES_1,,21.787250518798828,2.247006893157959,2655,30.60709571838379,9,34.94637310504913,federated,Global FedAvg,12891,0.31406347135048757
0,CA_3_HOBBIES_2,,5.361353874206543,3.6422150135040283,2644,7.500044345855713,9,69.90629434585571,federated,Global FedAvg,12842,0.5273005215887262
0,CA_3_HOUSEHOLD_1,,24.409446716308594,1.993066668510437,2231,30.585403442382812,9,24.8761847615242,federated,Global FedAvg,10904,0.24431020023282574
0,CA_3_HOUSEHOLD_2,,7.599542617797852,2.8212759494781494,2696,10.19013786315918,9,51.319944858551025,federated,Global FedAvg,13081,0.40104854830966763
0,CA_4_FOODS_1,,13.521729469299316,3.329103708267212,2450,17.37892723083496,9,28.87592315673828,federated,Global FedAvg,11935,0.2586890590592636
0,CA_4_FOODS_2,,8.457127571105957,2.4272899627685547,2643,11.33009147644043,9,41.705191135406494,federated,Global FedAvg,12837,0.2660467946581287
0,CA_4_FOODS_3,,24.081483840942383,3.4786531925201416,2720,32.72053909301758,9,56.62149786949158,federated,Global FedAvg,13200,0.3453434458549095
0,CA_4_HOBBIES_1,,15.377481460571289,2.532421112060547,2649,20.15056610107422,9,35.74143052101135,federated,Global FedAvg,12860,0.33136703179652394
0,CA_4_HOBBIES_2,,2.0340020656585693,3.7798991203308105,2567,3.933542013168335,9,112.81110048294067,federated,Global FedAvg,12478,0.7527801619258178
0,CA_4_HOUSEHOLD_1,,5.972431182861328,2.660189390182495,2470,7.990119457244873,9,36.18196249008179,federated,Global FedAvg,12028,0.2982050430256225
0,CA_4_HOUSEHOLD_2,,3.587514877319336,2.9275710582733154,2547,9.590653419494629,9,67.00057983398438,federated,Global FedAvg,12391,0.36691966392086617
0,TX_1_FOODS_1,,15.173162460327148,3.5603861808776855,2375,21.34903907775879,9,55.932748317718506,federated,Global FedAvg,11577,0.4064041424901708
0,TX_1_FOODS_2,,12.789079666137695,2.8699216842651367,2720,17.632429122924805,9,44.89758312702179,federated,Global FedAvg,13200,0.3315538355778904
0,TX_1_FOODS_3,,36.88236999511719,3.025455951690674,2670,57.18138885498047,9,24.465322494506836,federated,Global FedAvg,12965,0.1958060026475029
0,TX_1_HOBBIES_1,,11.25857925415039,2.894749879837036,2720,15.453970909118652,9,59.73271131515503,federated,Global FedAvg,13200,0.48270575712071334
0,TX_1_HOBBIES_2,,3.7218434810638428,4.348099231719971,2660,5.868016242980957,9,89.68335390090942,federated,Global FedAvg,12915,0.5791566348203585
0,TX_1_HOUSEHOLD_1,,17.239707946777344,2.7145140171051025,2454,22.00434684753418,9,35.4245662689209,federated,Global FedAvg,11949,0.3255753844954845
0,TX_1_HOUSEHOLD_2,,11.193906784057617,6.650237083435059,2308,27.493301391601562,9,55.87533712387085,federated,Global FedAvg,11268,0.5591260438758069
0,TX_2_FOODS_1,,16.252729415893555,2.562140464782715,2521,20.530309677124023,9,57.77771472930908,federated,Global FedAvg,12263,0.3820801851272992
0,TX_2_FOODS_2,,12.528456687927246,2.151876449584961,2720,17.063100814819336,9,51.918113231658936,federated,Global FedAvg,13200,0.28226593949827034
0,TX_2_FOODS_3,,48.68027877807617,3.46441388130188,2720,74.57328796386719,9,26.680558919906616,federated,Global FedAvg,13200,0.1858899760285245
0,TX_2_HOBBIES_1,,10.462374687194824,2.1914288997650146,2720,13.575218200683594,9,45.25822401046753,federated,Global FedAvg,13200,0.40043987499290795
0,TX_2_HOBBIES_2,,5.391354084014893,2.9657156467437744,2658,8.61435604095459,9,80.7100772857666,federated,Global FedAvg,12911,0.6440258302994724
0,TX_2_HOUSEHOLD_1,,24.111204147338867,3.2604117393493652,2504,30.749208450317383,9,53.648966550827026,federated,Global FedAvg,12184,0.46188916879280695
0,TX_2_HOUSEHOLD_2,,4.115035057067871,2.610783338546753,2624,5.731420993804932,9,43.10227334499359,federated,Global FedAvg,12749,0.3587684001415062
0,TX_3_FOODS_1,,21.24643898010254,4.4548516273498535,2528,32.27931213378906,9,43.05366277694702,federated,Global FedAvg,12293,0.3191574068571918
0,TX_3_FOODS_2,,13.600417137145996,2.2616126537323,2714,19.223262786865234,9,50.570935010910034,federated,Global FedAvg,13170,0.30802990252936985
0,TX_3_FOODS_3,,45.41811752319336,3.631061315536499,2720,65.9805679321289,9,27.225270867347717,federated,Global FedAvg,13200,0.18566453292033283
0,TX_3_HOBBIES_1,,17.252214431762695,3.9787302017211914,2361,27.559423446655273,9,44.575756788253784,federated,Global FedAvg,11524,0.4231681823730029
0,TX_3_HOBBIES_2,,4.509576797485352,3.288818359375,2651,8.230212211608887,9,118.43174695968628,federated,Global FedAvg,12876,0.6377641329351091
0,TX_3_HOUSEHOLD_1,,17.65934944152832,3.003089189529419,2436,23.362802505493164,9,35.61881482601166,federated,Global FedAvg,11865,0.3172548824163636
0,TX_3_HOUSEHOLD_2,,4.004636764526367,2.8883230686187744,2624,6.405520915985107,9,72.02712297439575,federated,Global FedAvg,12749,0.4410193055014517
0,WI_1_FOODS_1,,20.15822982788086,4.2253289222717285,2612,27.165224075317383,9,44.62340176105499,federated,Global FedAvg,12689,0.31627590792230154
0,WI_1_FOODS_2,,14.086188316345215,4.209737777709961,2323,21.355798721313477,9,47.19088077545166,federated,Global FedAvg,11336,0.32738256589475573
0,WI_1_FOODS_3,,25.418804168701172,3.6620144844055176,2720,36.733585357666016,9,28.430548310279846,federated,Global FedAvg,13200,0.21724586551422242
0,WI_1_HOBBIES_1,,14.103262901306152,2.732590675354004,2699,17.92987823486328,9,30.624696612358093,federated,Global FedAvg,13102,0.2954508602506058
0,WI_1_HOBBIES_2,,2.663886785507202,3.316411018371582,2719,4.085695743560791,9,99.07376766204834,federated,Global FedAvg,13195,0.6539461818481139
0,WI_1_HOUSEHOLD_1,,12.637208938598633,3.1807284355163574,2502,16.453203201293945,9,36.62101626396179,federated,Global FedAvg,12174,0.3322087172711259
0,WI_1_HOUSEHOLD_2,,3.51442813873291,2.57926607131958,2101,4.722421169281006,9,42.58008599281311,federated,Global FedAvg,10308,0.3110676781631794
0,WI_2_FOODS_1,,31.41982650756836,4.183793544769287,2494,48.80506134033203,9,44.23696994781494,federated,Global FedAvg,12135,0.33453030146172186
0,WI_2_FOODS_2,,40.69047927856445,4.184159755706787,2409,71.67595672607422,9,65.43539762496948,federated,Global FedAvg,11738,0.4279281740444665
0,WI_2_FOODS_3,,66.2585220336914,3.6145455837249756,2712,91.82728576660156,9,62.34169602394104,federated,Global FedAvg,13161,0.406871361622195
0,WI_2_HOBBIES_1,,8.790705680847168,2.3894853591918945,2681,11.38790512084961,9,40.92899560928345,federated,Global FedAvg,13013,0.35950760966763384
0,WI_2_HOBBIES_2,,4.35660457611084,5.6420698165893555,2539,7.786157608032227,9,96.80936336517334,federated,Global FedAvg,12352,0.6779491876259941
0,WI_2_HOUSEHOLD_1,,25.305253982543945,2.815201759338379,2114,34.13348388671875,9,38.608041405677795,federated,Global FedAvg,10348,0.2598007303893827
0,WI_2_HOUSEHOLD_2,,4.8323469161987305,3.1198465824127197,2283,8.26424789428711,9,39.74262773990631,federated,Global FedAvg,11145,0.3642809327017123
0,WI_3_FOODS_1,,21.72479248046875,4.285628795623779,2568,29.937164306640625,9,50.11071562767029,federated,Global FedAvg,12483,0.35984719375658814
0,WI_3_FOODS_2,,16.374984741210938,2.4870359897613525,2672,25.0902156829834,9,58.72480273246765,federated,Global FedAvg,12974,0.3444895397839286
0,WI_3_FOODS_3,,51.218631744384766,3.377457857131958,2659,73.95156860351562,9,28.324681520462036,federated,Global FedAvg,12916,0.20495500113620835
0,WI_3_HOBBIES_1,,9.882080078125,2.643620252609253,2720,12.533079147338867,9,40.69203436374664,federated,Global FedAvg,13200,0.3664520492501205
0,WI_3_HOBBIES_2,,2.5579659938812256,3.0001790523529053,2718,4.103055477142334,9,111.04837656021118,federated,Global FedAvg,13190,0.6689648569042442
0,WI_3_HOUSEHOLD_1,,12.644485473632812,2.1194729804992676,2436,17.014925003051758,9,26.10214054584503,federated,Global FedAvg,11865,0.23226083033127234
0,WI_3_HOUSEHOLD_2,,4.690557479858398,3.6084935665130615,2608,8.517287254333496,9,52.794092893600464,federated,Global FedAvg,12670,0.45814664742174144
0,CA_1_FOODS_1,,17.471181869506836,2.949924945831299,2506,22.81063461303711,10,49.527013301849365,federated,Global FedAvg,12195,0.388744883508214
0,CA_1_FOODS_2,,15.380705833435059,2.121493339538574,2720,20.607463836669922,10,49.02237951755524,federated,Global FedAvg,13200,0.24847666736700272
0,CA_1_FOODS_3,,50.335487365722656,3.6682944297790527,2670,70.6932373046875,10,48.71225357055664,federated,Global FedAvg,12965,0.2940079760935891
0,CA_1_HOBBIES_1,,20.77422332763672,2.3803741931915283,2707,25.95599365234375,10,41.289207339286804,federated,Global FedAvg,13136,0.3483323545306796
0,CA_1_HOBBIES_2,,4.651612758636475,4.110806465148926,2482,7.133129596710205,10,87.83736228942871,federated,Global FedAvg,12087,0.656654688566058
0,CA_1_HOUSEHOLD_1,,11.046492576599121,2.4980828762054443,2173,14.905999183654785,10,24.62223321199417,federated,Global FedAvg,10634,0.2104693322555712
0,CA_1_HOUSEHOLD_2,,3.8830249309539795,2.6045353412628174,2720,4.828080654144287,10,57.58628249168396,federated,Global FedAvg,13200,0.3360642778731271
0,CA_2_FOODS_1,,18.678953170776367,3.084930896759033,2605,25.353315353393555,10,44.7253942489624,federated,Global FedAvg,12660,0.303545653957224
0,CA_2_FOODS_2,,8.312369346618652,2.7020726203918457,2720,11.413688659667969,10,55.940818786621094,federated,Global FedAvg,13200,0.33427429154094823
0,CA_2_FOODS_3,,35.20548629760742,4.25311279296875,2613,51.9550666809082,10,46.31752669811249,federated,Global FedAvg,12700,0.21316832388667226
0,CA_2_HOBBIES_1,,13.305132865905762,2.119283676147461,2720,16.99287986755371,10,41.909027099609375,federated,Global FedAvg,13200,0.36882616474894836
0,CA_2_HOBBIES_2,,4.662469387054443,3.657970905303955,2485,8.584969520568848,10,74.89910125732422,federated,Global FedAvg,12102,0.5933444117436916
0,CA_2_HOUSEHOLD_1,,11.029322624206543,2.058082103729248,2570,14.652478218078613,10,33.1883579492569,federated,Global FedAvg,12493,0.29782671081384643
0,CA_2_HOUSEHOLD_2,,5.8172688484191895,2.8338005542755127,2533,9.527567863464355,10,46.89925014972687,federated,Global FedAvg,12327,0.3970987301080936
0,CA_3_FOODS_1,,22.401216506958008,3.537431478500366,2505,31.175983428955078,10,55.31896948814392,federated,Global FedAvg,12189,0.37172868349925
0,CA_3_FOODS_2,,19.108829498291016,2.108154058456421,2720,24.628429412841797,10,37.63538599014282,federated,Global FedAvg,13200,0.27249524551615684
0,CA_3_FOODS_3,,98.25782012939453,4.539318084716797,2670,134.2591094970703,10,51.11895203590393,federated,Global FedAvg,12965,0.32915333609354197
0,CA_3_HOBBIES_1,,21.79419708251953,2.247723340988159,2655,30.411048889160156,10,34.996092319488525,federated,Global FedAvg,12891,0.31416359680316236
0,CA_3_HOBBIES_2,,5.35831356048584,3.6401495933532715,2644,7.49306583404541,10,69.81253027915955,federated,Global FedAvg,12842,0.5270014826979775
0,CA_3_HOUSEHOLD_1,,24.5205135345459,2.0021355152130127,2231,30.688095092773438,10,24.974244832992554,federated,Global FedAvg,10904,0.2454218454888339
0,CA_3_HOUSEHOLD_2,,7.619133472442627,2.8285489082336426,2696,10.204894065856934,10,51.39837861061096,federated,Global FedAvg,13081,0.4020824004883039
0,CA_4_FOODS_1,,13.541893005371094,3.3340680599212646,2450,17.397342681884766,10,28.903493285179138,federated,Global FedAvg,11935,0.25907479751017015
0,CA_4_FOODS_2,,8.465343475341797,2.429647922515869,2643,11.33952808380127,10,41.77284836769104,federated,Global FedAvg,12837,0.2663052554721403
0,CA_4_FOODS_3,,24.09190559387207,3.480158805847168,2720,32.697540283203125,10,56.64656162261963,federated,Global FedAvg,13200,0.34549290284227185
0,CA_4_HOBBIES_1,,15.424118041992188,2.5401012897491455,2649,20.191787719726562,10,35.82563102245331,federated,Global FedAvg,12860,0.3323719863438272
0,CA_4_HOBBIES_2,,2.0320043563842773,3.77618670463562,2567,3.9321696758270264,10,112.53572702407837,federated,Global FedAvg,12478,0.7520408410366176
0,CA_4_HOUSEHOLD_1,,5.979925632476807,2.663527488708496,2470,7.998074531555176,10,36.232781410217285,federated,Global FedAvg,12028,0.29857923175366424
0,CA_4_HOUSEHOLD_2,,3.579826593399048,2.921297073364258,2547,9.586030960083008,10,66.94520115852356,federated,Global FedAvg,12391,0.36613333170185675
0,TX_1_FOODS_1,,15.148149490356445,3.5545167922973633,2375,21.306053161621094,10,55.875515937805176,federated,Global FedAvg,11577,0.40573417993195005
0,TX_1_FOODS_2,,12.819485664367676,2.8767449855804443,2720,17.637418746948242,10,44.98073756694794,federated,Global FedAvg,13200,0.33234209247130336
0,TX_1_FOODS_3,,36.789852142333984,3.017866849899292,2670,56.97926330566406,10,24.46034848690033,federated,Global FedAvg,12965,0.19531483011416798
0,TX_1_HOBBIES_1,,11.273426055908203,2.8985671997070312,2720,15.470887184143066,10,59.72939729690552,federated,Global FedAvg,13200,0.4833422983558766
0,TX_1_HOBBIES_2,,3.7148962020874023,4.339982986450195,2660,5.861025333404541,10,89.48047757148743,federated,Global FedAvg,12915,0.578075583446339
0,TX_1_HOUSEHOLD_1,,17.27187728881836,2.7195792198181152,2454,22.037731170654297,10,35.471415519714355,federated,Global FedAvg,11949,0.3261829225121533
0,TX_1_HOUSEHOLD_2,,11.149761199951172,6.6240105628967285,2308,27.33366584777832,10,55.78715801239014,federated,Global FedAvg,11268,0.5569209954659344
0,TX_2_FOODS_1,,16.284652709960938,2.5671730041503906,2521,20.53667449951172,10,57.839471101760864,federated,Global FedAvg,12263,0.382830640310678
0,TX_2_FOODS_2,,12.523372650146484,2.151003122329712,2720,17.042842864990234,10,51.9372820854187,federated,Global FedAvg,13200,0.2821513999962493
0,TX_2_FOODS_3,,48.4593391418457,3.448690414428711,2720,74.32804107666016,10,26.595020294189453,federated,Global FedAvg,13200,0.18504630214584783
0,TX_2_HOBBIES_1,,10.483370780944824,2.195826530456543,2720,13.599793434143066,10,45.29441297054291,federated,Global FedAvg,13200,0.4012434853691778
0,TX_2_HOBBIES_2,,5.389225006103516,2.9645445346832275,2658,8.608352661132812,10,80.59636950492859,federated,Global FedAvg,12911,0.6437715404641842
0,TX_2_HOUSEHOLD_1,,24.134044647216797,3.263500452041626,2504,30.743694305419922,10,53.70056629180908,federated,Global FedAvg,12184,0.46232670632761624
0,TX_2_HOUSEHOLD_2,,4.11822509765625,2.612807273864746,2624,5.729275226593018,10,43.11939775943756,federated,Global FedAvg,12749,0.35904650484255607
0,TX_3_FOODS_1,,21.152368545532227,4.435127258300781,2528,32.099308013916016,10,42.90553629398346,federated,Global FedAvg,12293,0.3177442955612147
0,TX_3_FOODS_2,,13.607857704162598,2.262849807739258,2714,19.21708106994629,10,50.60324668884277,federated,Global FedAvg,13170,0.3081984341489007
0,TX_3_FOODS_3,,45.213932037353516,3.6147372722625732,2720,65.71913146972656,10,27.14029550552368,federated,Global FedAvg,13200,0.1848298347633426
0,TX_3_HOBBIES_1,,17.198230743408203,3.966280460357666,2361,27.407529830932617,10,44.4976806640625,federated,Global FedAvg,11524,0.42184407660297313
0,TX_3_HOBBIES_2,,4.506752967834473,3.2867591381073,2651,8.217509269714355,10,118.18065643310547,federated,Global FedAvg,12876,0.6373647556011537
0,TX_3_HOUSEHOLD_1,,17.687217712402344,3.0078284740448,2436,23.38268280029297,10,35.67858636379242,federated,Global FedAvg,11865,0.31775554039600884
0,TX_3_HOUSEHOLD_2,,4.0003228187561035,2.88521146774292,2624,6.400696754455566,10,72.05655574798584,federated,Global FedAvg,12749,0.4405442011030803
0,WI_1_FOODS_1,,20.14236831665039,4.222004413604736,2612,27.142301559448242,10,44.58317756652832,federated,Global FedAvg,12689,0.31602704958281125
0,WI_1_FOODS_2,,14.038871765136719,4.195597171783447,2323,21.295225143432617,10,47.07235097885132,federated,Global FedAvg,11336,0.3262828668859915
0,WI_1_FOODS_3,,25.385845184326172,3.657266139984131,2720,36.63800811767578,10,28.417497873306274,federated,Global FedAvg,13200,0.2169641762999809
0,WI_1_HOBBIES_1,,14.147590637207031,2.7411792278289795,2699,17.98050880432129,10,30.695119500160217,federated,Global FedAvg,13102,0.2963794875364575
0,WI_1_HOBBIES_2,,2.6602070331573486,3.3118298053741455,2719,4.0814337730407715,10,98.81502389907837,federated,Global FedAvg,13195,0.6530428879863867
0,WI_1_HOUSEHOLD_1,,12.617015838623047,3.1756458282470703,2502,16.428499221801758,10,36.562538146972656,federated,Global FedAvg,12174,0.3316778750682597
0,WI_1_HOUSEHOLD_2,,3.508835554122925,2.5751614570617676,2101,4.713962554931641,10,42.50309467315674,federated,Global FedAvg,10308,0.31057267036943986
0,WI_2_FOODS_1,,31.283390045166016,4.165626049041748,2494,48.4844970703125,10,44.12684142589569,federated,Global FedAvg,12135,0.33307764379358384
0,WI_2_FOODS_2,,40.55788803100586,4.170525550842285,2409,71.42100524902344,10,65.30410647392273,federated,Global FedAvg,11738,0.42653374860845494
0,WI_2_FOODS_3,,66.23111724853516,3.6130504608154297,2712,91.7341079711914,10,62.32781410217285,federated,Global FedAvg,13161,0.4067030636527806
0,WI_2_HOBBIES_1,,8.79912281036377,2.391773223876953,2681,11.394919395446777,10,40.93465209007263,federated,Global FedAvg,13013,0.3598518704427726
0,WI_2_HOBBIES_2,,4.352503299713135,5.636758327484131,2539,7.7726287841796875,10,96.61135673522949,federated,Global FedAvg,12352,0.6773109744648337
0,WI_2_HOUSEHOLD_1,,25.31661033630371,2.816465139389038,2114,34.0926628112793,10,38.60313594341278,federated,Global FedAvg,10348,0.2599173057029921
0,WI_2_HOUSEHOLD_2,,4.827880382537842,3.1169629096984863,2283,8.253484725952148,10,39.7107869386673,federated,Global FedAvg,11145,0.36394422259357306
0,WI_3_FOODS_1,,21.652132034301758,4.271295070648193,2568,29.823301315307617,10,49.99737739562988,federated,Global FedAvg,12483,0.35864364264587845
0,WI_3_FOODS_2,,16.342884063720703,2.4821605682373047,2672,25.032211303710938,10,58.68144631385803,federated,Global FedAvg,12974,0.34381421687882596
0,WI_3_FOODS_3,,51.31196594238281,3.3836123943328857,2659,73.92230987548828,10,28.366228938102722,federated,Global FedAvg,12916,0.20532847891386907
0,WI_3_HOBBIES_1,,9.892569541931152,2.646426200866699,2720,12.542620658874512,10,40.70257842540741,federated,Global FedAvg,13200,0.3668410233469166
0,WI_3_HOBBIES_2,,2.5552330017089844,2.9969735145568848,2718,4.0975847244262695,10,110.78425645828247,federated,Global FedAvg,13190,0.6682500766735607
