bubble,client,epochs,num_samples,rmse,round,smape,stage,strategy,train_samples
0,CA_1_HOUSEHOLD_2,,2720,5.135656833648682,81,59.423255920410156,federated,Global FedAvg,13200
0,CA_2_FOODS_1,,2605,25.23660659790039,81,44.656071066856384,federated,Global FedAvg,12660
0,CA_2_FOODS_2,,2720,11.139198303222656,81,56.90668225288391,federated,Global FedAvg,13200
0,CA_2_FOODS_3,,2613,48.410118103027344,81,44.95614767074585,federated,Global FedAvg,12700
0,CA_2_HOBBIES_1,,2720,17.278514862060547,81,42.88977086544037,federated,Global FedAvg,13200
0,CA_2_HOBBIES_2,,2485,8.67552375793457,81,74.69570636749268,federated,Global FedAvg,12102
0,CA_2_HOUSEHOLD_1,,2570,14.807120323181152,81,33.28363299369812,federated,Global FedAvg,12493
0,CA_2_HOUSEHOLD_2,,2533,9.438643455505371,81,47.11461663246155,federated,Global FedAvg,12327
0,CA_3_FOODS_1,,2505,31.000904083251953,81,55.22910952568054,federated,Global FedAvg,12189
0,CA_3_FOODS_2,,2720,23.461984634399414,81,35.50238311290741,federated,Global FedAvg,13200
0,CA_3_FOODS_3,,2670,127.29188537597656,81,49.541857838630676,federated,Global FedAvg,12965
0,CA_3_HOBBIES_1,,2655,33.93444061279297,81,35.81549525260925,federated,Global FedAvg,12891
0,CA_3_HOBBIES_2,,2644,7.606874465942383,81,69.84395980834961,federated,Global FedAvg,12842
0,CA_3_HOUSEHOLD_1,,2231,30.48562240600586,81,24.695885181427002,federated,Global FedAvg,10904
0,CA_3_HOUSEHOLD_2,,2696,10.301027297973633,81,51.465851068496704,federated,Global FedAvg,13081
0,CA_4_FOODS_1,,2450,18.09269142150879,81,29.459282755851746,federated,Global FedAvg,11935
0,CA_4_FOODS_2,,2643,11.263067245483398,81,42.26354956626892,federated,Global FedAvg,12837
0,CA_4_FOODS_3,,2720,30.28413200378418,81,55.60217499732971,federated,Global FedAvg,13200
0,CA_4_HOBBIES_1,,2649,20.605348587036133,81,36.17537021636963,federated,Global FedAvg,12860
0,CA_4_HOBBIES_2,,2567,4.004823684692383,81,110.6732964515686,federated,Global FedAvg,12478
0,CA_4_HOUSEHOLD_1,,2470,7.853811264038086,81,36.84313893318176,federated,Global FedAvg,12028
0,CA_4_HOUSEHOLD_2,,2547,9.69661808013916,81,67.53361821174622,federated,Global FedAvg,12391
0,TX_1_FOODS_1,,2375,20.944225311279297,81,55.70637583732605,federated,Global FedAvg,11577
0,TX_1_FOODS_2,,2720,17.967140197753906,81,45.171695947647095,federated,Global FedAvg,13200
0,TX_1_FOODS_3,,2670,52.697391510009766,81,23.45210462808609,federated,Global FedAvg,12965
0,TX_1_HOBBIES_1,,2720,15.368179321289062,81,59.51460003852844,federated,Global FedAvg,13200
0,TX_1_HOBBIES_2,,2660,6.113582134246826,81,90.25763273239136,federated,Global FedAvg,12915
0,TX_1_HOUSEHOLD_1,,2454,22.003311157226562,81,35.59536635875702,federated,Global FedAvg,11949
0,TX_1_HOUSEHOLD_2,,2308,25.54754638671875,81,55.17200231552124,federated,Global FedAvg,11268
0,TX_2_FOODS_1,,2521,19.863792419433594,81,56.59410357475281,federated,Global FedAvg,12263
0,TX_2_FOODS_2,,2720,16.554758071899414,81,52.76528596878052,federated,Global FedAvg,13200
0,TX_2_FOODS_3,,2720,71.02426147460938,81,27.133211493492126,federated,Global FedAvg,13200
0,TX_2_HOBBIES_1,,2720,13.599442481994629,81,45.434364676475525,federated,Global FedAvg,13200
0,TX_2_HOBBIES_2,,2658,8.61734676361084,81,80.95273971557617,federated,Global FedAvg,12911
0,TX_2_HOUSEHOLD_1,,2504,32.02553176879883,81,54.856282472610474,federated,Global FedAvg,12184
0,TX_2_HOUSEHOLD_2,,2624,5.7209153175354,81,43.553152680397034,federated,Global FedAvg,12749
0,TX_3_FOODS_1,,2528,28.87766456604004,81,41.64845049381256,federated,Global FedAvg,12293
0,TX_3_FOODS_2,,2714,18.26523780822754,81,49.986377358436584,federated,Global FedAvg,13170
0,TX_3_FOODS_3,,2720,62.75392532348633,81,27.586868405342102,federated,Global FedAvg,13200
0,TX_3_HOBBIES_1,,2361,26.680328369140625,81,44.56731677055359,federated,Global FedAvg,11524
0,TX_3_HOBBIES_2,,2651,8.375231742858887,81,116.9612169265747,federated,Global FedAvg,12876
0,TX_3_HOUSEHOLD_1,,2436,23.83416175842285,81,35.5670303106308,federated,Global FedAvg,11865
0,TX_3_HOUSEHOLD_2,,2624,6.489594459533691,81,74.23813939094543,federated,Global FedAvg,12749
0,WI_1_FOODS_1,,2612,27.06260108947754,81,44.86355185508728,federated,Global FedAvg,12689
0,WI_1_FOODS_2,,2323,20.79570960998535,81,45.986318588256836,federated,Global FedAvg,11336
0,WI_1_FOODS_3,,2720,35.05683517456055,81,27.86942422389984,federated,Global FedAvg,13200
0,WI_1_HOBBIES_1,,2699,18.28809356689453,81,30.945047736167908,federated,Global FedAvg,13102
0,WI_1_HOBBIES_2,,2719,4.125911235809326,81,97.53566980361938,federated,Global FedAvg,13195
0,WI_1_HOUSEHOLD_1,,2502,16.34832763671875,81,36.26047074794769,federated,Global FedAvg,12174
0,WI_1_HOUSEHOLD_2,,2101,4.652785778045654,81,43.128952383995056,federated,Global FedAvg,10308
0,WI_2_FOODS_1,,2494,41.119178771972656,81,43.00573766231537,federated,Global FedAvg,12135
0,WI_2_FOODS_2,,2409,69.96021270751953,81,65.00793099403381,federated,Global FedAvg,11738
0,WI_2_FOODS_3,,2712,92.25559997558594,81,62.47299909591675,federated,Global FedAvg,13161
0,WI_2_HOBBIES_1,,2681,11.376031875610352,81,40.54630398750305,federated,Global FedAvg,13013
0,WI_2_HOBBIES_2,,2539,7.813281059265137,81,95.68424224853516,federated,Global FedAvg,12352
0,WI_2_HOUSEHOLD_1,,2114,33.79524230957031,81,38.68464231491089,federated,Global FedAvg,10348
0,WI_2_HOUSEHOLD_2,,2283,8.205900192260742,81,39.774373173713684,federated,Global FedAvg,11145
0,WI_3_FOODS_1,,2568,29.997007369995117,81,50.19872784614563,federated,Global FedAvg,12483
0,WI_3_FOODS_2,,2672,24.81452751159668,81,59.11642909049988,federated,Global FedAvg,12974
0,WI_3_FOODS_3,,2659,68.82489013671875,81,27.051222324371338,federated,Global FedAvg,12916
0,WI_3_HOBBIES_1,,2720,12.587839126586914,81,40.62783122062683,federated,Global FedAvg,13200
0,WI_3_HOBBIES_2,,2718,4.055581569671631,81,109.72764492034912,federated,Global FedAvg,13190
0,WI_3_HOUSEHOLD_1,,2436,17.07262420654297,81,25.924989581108093,federated,Global FedAvg,11865
0,WI_3_HOUSEHOLD_2,,2608,8.559540748596191,81,55.880242586135864,federated,Global FedAvg,12670
0,CA_1_FOODS_1,,2506,22.912633895874023,82,50.3204882144928,federated,Global FedAvg,12195
0,CA_1_FOODS_2,,2720,19.974212646484375,82,49.34227466583252,federated,Global FedAvg,13200
0,CA_1_FOODS_3,,2670,67.2468032836914,82,47.07590043544769,federated,Global FedAvg,12965
0,CA_1_HOBBIES_1,,2707,26.3867130279541,82,41.66240692138672,federated,Global FedAvg,13136
0,CA_1_HOBBIES_2,,2482,7.122110843658447,82,87.93596029281616,federated,Global FedAvg,12087
0,CA_1_HOUSEHOLD_1,,2173,14.820358276367188,82,24.547438323497772,federated,Global FedAvg,10634
0,CA_1_HOUSEHOLD_2,,2720,5.137182235717773,82,59.41450595855713,federated,Global FedAvg,13200
0,CA_2_FOODS_1,,2605,25.22020721435547,82,44.61723268032074,federated,Global FedAvg,12660
0,CA_2_FOODS_2,,2720,11.15396499633789,82,56.867462396621704,federated,Global FedAvg,13200
0,CA_2_FOODS_3,,2613,48.43217849731445,82,44.963449239730835,federated,Global FedAvg,12700
0,CA_2_HOBBIES_1,,2720,17.285627365112305,82,42.83686876296997,federated,Global FedAvg,13200
0,CA_2_HOBBIES_2,,2485,8.6715726852417,82,74.68225359916687,federated,Global FedAvg,12102
0,CA_2_HOUSEHOLD_1,,2570,14.794883728027344,82,33.24180841445923,federated,Global FedAvg,12493
0,CA_2_HOUSEHOLD_2,,2533,9.44091510772705,82,47.067391872406006,federated,Global FedAvg,12327
0,CA_3_FOODS_1,,2505,30.991724014282227,82,55.17796874046326,federated,Global FedAvg,12189
0,CA_3_FOODS_2,,2720,23.484506607055664,82,35.527628660202026,federated,Global FedAvg,13200
0,CA_3_FOODS_3,,2670,126.98079681396484,82,49.468016624450684,federated,Global FedAvg,12965
0,CA_3_HOBBIES_1,,2655,33.98649597167969,82,35.81428825855255,federated,Global FedAvg,12891
0,CA_3_HOBBIES_2,,2644,7.601005554199219,82,69.8405921459198,federated,Global FedAvg,12842
0,CA_3_HOUSEHOLD_1,,2231,30.495052337646484,82,24.68528151512146,federated,Global FedAvg,10904
0,CA_3_HOUSEHOLD_2,,2696,10.290217399597168,82,51.45232677459717,federated,Global FedAvg,13081
0,CA_4_FOODS_1,,2450,18.121305465698242,82,29.497912526130676,federated,Global FedAvg,11935
0,CA_4_FOODS_2,,2643,11.278213500976562,82,42.26738512516022,federated,Global FedAvg,12837
0,CA_4_FOODS_3,,2720,30.284395217895508,82,55.547648668289185,federated,Global FedAvg,13200
0,CA_4_HOBBIES_1,,2649,20.622068405151367,82,36.2108588218689,federated,Global FedAvg,12860
0,CA_4_HOBBIES_2,,2567,4.001262187957764,82,110.63886880874634,federated,Global FedAvg,12478
0,CA_4_HOUSEHOLD_1,,2470,7.849554538726807,82,36.833980679512024,federated,Global FedAvg,12028
0,CA_4_HOUSEHOLD_2,,2547,9.696918487548828,82,67.52740740776062,federated,Global FedAvg,12391
0,TX_1_FOODS_1,,2375,20.97353172302246,82,55.72814345359802,federated,Global FedAvg,11577
0,TX_1_FOODS_2,,2720,17.97826385498047,82,45.1363205909729,federated,Global FedAvg,13200
0,TX_1_FOODS_3,,2670,52.71664047241211,82,23.454508185386658,federated,Global FedAvg,12965
0,TX_1_HOBBIES_1,,2720,15.367995262145996,82,59.50902700424194,federated,Global FedAvg,13200
0,TX_1_HOBBIES_2,,2660,6.109295845031738,82,90.21741151809692,federated,Global FedAvg,12915
0,TX_1_HOUSEHOLD_1,,2454,22.011133193969727,82,35.57200729846954,federated,Global FedAvg,11949
0,TX_1_HOUSEHOLD_2,,2308,25.535329818725586,82,55.14670014381409,federated,Global FedAvg,11268
0,TX_2_FOODS_1,,2521,19.84897804260254,82,56.56040906906128,federated,Global FedAvg,12263
0,TX_2_FOODS_2,,2720,16.539264678955078,82,52.71828770637512,federated,Global FedAvg,13200
0,TX_2_FOODS_3,,2720,71.02684783935547,82,27.178797125816345,federated,Global FedAvg,13200
0,TX_2_HOBBIES_1,,2720,13.600584030151367,82,45.41923105716705,federated,Global FedAvg,13200
0,TX_2_HOBBIES_2,,2658,8.61431884765625,82,80.92974424362183,federated,Global FedAvg,12911
0,TX_2_HOUSEHOLD_1,,2504,31.985797882080078,82,54.77484464645386,federated,Global FedAvg,12184
0,TX_2_HOUSEHOLD_2,,2624,5.7236151695251465,82,43.559566140174866,federated,Global FedAvg,12749
0,TX_3_FOODS_1,,2528,28.909244537353516,82,41.653674840927124,federated,Global FedAvg,12293
0,TX_3_FOODS_2,,2714,18.270221710205078,82,49.99158978462219,federated,Global FedAvg,13170
0,TX_3_FOODS_3,,2720,62.83076858520508,82,27.60389745235443,federated,Global FedAvg,13200
0,TX_3_HOBBIES_1,,2361,26.717735290527344,82,44.5775181055069,federated,Global FedAvg,11524
0,TX_3_HOBBIES_2,,2651,8.368370056152344,82,116.91665649414062,federated,Global FedAvg,12876
0,TX_3_HOUSEHOLD_1,,2436,23.83667755126953,82,35.539230704307556,federated,Global FedAvg,11865
0,TX_3_HOUSEHOLD_2,,2624,6.490286827087402,82,74.22011494636536,federated,Global FedAvg,12749
0,WI_1_FOODS_1,,2612,27.07460594177246,82,44.86415684223175,federated,Global FedAvg,12689
0,WI_1_FOODS_2,,2323,20.796493530273438,82,45.93026041984558,federated,Global FedAvg,11336
0,WI_1_FOODS_3,,2720,35.09678268432617,82,27.867314219474792,federated,Global FedAvg,13200
0,WI_1_HOBBIES_1,,2699,18.330974578857422,82,30.989748239517212,federated,Global FedAvg,13102
0,WI_1_HOBBIES_2,,2719,4.121742248535156,82,97.48736023902893,federated,Global FedAvg,13195
0,WI_1_HOUSEHOLD_1,,2502,16.348329544067383,82,36.25619113445282,federated,Global FedAvg,12174
0,WI_1_HOUSEHOLD_2,,2101,4.6516547203063965,82,43.1113064289093,federated,Global FedAvg,10308
0,WI_2_FOODS_1,,2494,41.13504409790039,82,43.02544295787811,federated,Global FedAvg,12135
0,WI_2_FOODS_2,,2409,69.97254943847656,82,65.01778960227966,federated,Global FedAvg,11738
0,WI_2_FOODS_3,,2712,92.35327911376953,82,62.50407695770264,federated,Global FedAvg,13161
0,WI_2_HOBBIES_1,,2681,11.377023696899414,82,40.569910407066345,federated,Global FedAvg,13013
0,WI_2_HOBBIES_2,,2539,7.8001179695129395,82,95.64719200134277,federated,Global FedAvg,12352
0,WI_2_HOUSEHOLD_1,,2114,33.807769775390625,82,38.67590129375458,federated,Global FedAvg,10348
0,WI_2_HOUSEHOLD_2,,2283,8.192111015319824,82,39.78554010391235,federated,Global FedAvg,11145
0,WI_3_FOODS_1,,2568,29.993812561035156,82,50.22655725479126,federated,Global FedAvg,12483
0,WI_3_FOODS_2,,2672,24.83153533935547,82,59.15217399597168,federated,Global FedAvg,12974
0,WI_3_FOODS_3,,2659,68.85435485839844,82,26.99875235557556,federated,Global FedAvg,12916
0,WI_3_HOBBIES_1,,2720,12.592998504638672,82,40.630581974983215,federated,Global FedAvg,13200
0,WI_3_HOBBIES_2,,2718,4.05235481262207,82,109.74764823913574,federated,Global FedAvg,13190
0,WI_3_HOUSEHOLD_1,,2436,17.088336944580078,82,25.931203365325928,federated,Global FedAvg,11865
0,WI_3_HOUSEHOLD_2,,2608,8.557531356811523,82,55.82473874092102,federated,Global FedAvg,12670
0,CA_1_FOODS_1,,2506,22.938640594482422,83,50.35313367843628,federated,Global FedAvg,12195
0,CA_1_FOODS_2,,2720,19.984899520874023,83,49.35504198074341,federated,Global FedAvg,13200
0,CA_1_FOODS_3,,2670,67.25959777832031,83,47.09119200706482,federated,Global FedAvg,12965
0,CA_1_HOBBIES_1,,2707,26.433374404907227,83,41.72887206077576,federated,Global FedAvg,13136
0,CA_1_HOBBIES_2,,2482,7.117382526397705,83,87.77787685394287,federated,Global FedAvg,12087
0,CA_1_HOUSEHOLD_1,,2173,14.823410034179688,83,24.552828073501587,federated,Global FedAvg,10634
0,CA_1_HOUSEHOLD_2,,2720,5.141526699066162,83,59.45475697517395,federated,Global FedAvg,13200
0,CA_2_FOODS_1,,2605,25.25933265686035,83,44.66831684112549,federated,Global FedAvg,12660
0,CA_2_FOODS_2,,2720,11.174153327941895,83,56.938087940216064,federated,Global FedAvg,13200
0,CA_2_FOODS_3,,2613,48.46058654785156,83,44.979920983314514,federated,Global FedAvg,12700
0,CA_2_HOBBIES_1,,2720,17.311311721801758,83,42.90112555027008,federated,Global FedAvg,13200
0,CA_2_HOBBIES_2,,2485,8.668228149414062,83,74.62320923805237,federated,Global FedAvg,12102
0,CA_2_HOUSEHOLD_1,,2570,14.81661605834961,83,33.27842950820923,federated,Global FedAvg,12493
0,CA_2_HOUSEHOLD_2,,2533,9.448759078979492,83,47.119420766830444,federated,Global FedAvg,12327
0,CA_3_FOODS_1,,2505,31.051210403442383,83,55.24994134902954,federated,Global FedAvg,12189
0,CA_3_FOODS_2,,2720,23.501359939575195,83,35.51481366157532,federated,Global FedAvg,13200
0,CA_3_FOODS_3,,2670,126.88684844970703,83,49.46641027927399,federated,Global FedAvg,12965
0,CA_3_HOBBIES_1,,2655,34.067440032958984,83,35.87808310985565,federated,Global FedAvg,12891
0,CA_3_HOBBIES_2,,2644,7.598512172698975,83,69.78238224983215,federated,Global FedAvg,12842
0,CA_3_HOUSEHOLD_1,,2231,30.526687622070312,83,24.708257615566254,federated,Global FedAvg,10904
0,CA_3_HOUSEHOLD_2,,2696,10.30483627319336,83,51.50870680809021,federated,Global FedAvg,13081
0,CA_4_FOODS_1,,2450,18.175844192504883,83,29.547494649887085,federated,Global FedAvg,11935
0,CA_4_FOODS_2,,2643,11.294452667236328,83,42.30295121669769,federated,Global FedAvg,12837
0,CA_4_FOODS_3,,2720,30.297433853149414,83,55.578792095184326,federated,Global FedAvg,13200
0,CA_4_HOBBIES_1,,2649,20.665233612060547,83,36.25762164592743,federated,Global FedAvg,12860
0,CA_4_HOBBIES_2,,2567,4.001535892486572,83,110.36733388900757,federated,Global FedAvg,12478
0,CA_4_HOUSEHOLD_1,,2470,7.860565662384033,83,36.86561584472656,federated,Global FedAvg,12028
0,CA_4_HOUSEHOLD_2,,2547,9.695368766784668,83,67.48424172401428,federated,Global FedAvg,12391
0,TX_1_FOODS_1,,2375,20.96458625793457,83,55.712395906448364,federated,Global FedAvg,11577
0,TX_1_FOODS_2,,2720,17.98026466369629,83,45.21029889583588,federated,Global FedAvg,13200
0,TX_1_FOODS_3,,2670,52.7198600769043,83,23.442301154136658,federated,Global FedAvg,12965
0,TX_1_HOBBIES_1,,2720,15.378806114196777,83,59.51681137084961,federated,Global FedAvg,13200
0,TX_1_HOBBIES_2,,2660,6.102627754211426,83,90.02211689949036,federated,Global FedAvg,12915
0,TX_1_HOUSEHOLD_1,,2454,22.04703712463379,83,35.62484383583069,federated,Global FedAvg,11949
0,TX_1_HOUSEHOLD_2,,2308,25.520065307617188,83,55.161768198013306,federated,Global FedAvg,11268
0,TX_2_FOODS_1,,2521,19.837575912475586,83,56.56765699386597,federated,Global FedAvg,12263
0,TX_2_FOODS_2,,2720,16.56182098388672,83,52.772343158721924,federated,Global FedAvg,13200
0,TX_2_FOODS_3,,2720,70.88423919677734,83,27.09953784942627,federated,Global FedAvg,13200
0,TX_2_HOBBIES_1,,2720,13.615923881530762,83,45.45121192932129,federated,Global FedAvg,13200
0,TX_2_HOBBIES_2,,2658,8.607915878295898,83,80.83971738815308,federated,Global FedAvg,12911
0,TX_2_HOUSEHOLD_1,,2504,32.06675720214844,83,54.89998459815979,federated,Global FedAvg,12184
0,TX_2_HOUSEHOLD_2,,2624,5.72626256942749,83,43.56832802295685,federated,Global FedAvg,12749
0,TX_3_FOODS_1,,2528,28.735183715820312,83,41.54280722141266,federated,Global FedAvg,12293
0,TX_3_FOODS_2,,2714,18.255966186523438,83,49.99406337738037,federated,Global FedAvg,13170
0,TX_3_FOODS_3,,2720,62.74300003051758,83,27.553299069404602,federated,Global FedAvg,13200
0,TX_3_HOBBIES_1,,2361,26.647180557250977,83,44.51504647731781,federated,Global FedAvg,11524
0,TX_3_HOBBIES_2,,2651,8.362863540649414,83,116.80692434310913,federated,Global FedAvg,12876
0,TX_3_HOUSEHOLD_1,,2436,23.87196159362793,83,35.57383418083191,federated,Global FedAvg,11865
0,TX_3_HOUSEHOLD_2,,2624,6.490579605102539,83,74.21997785568237,federated,Global FedAvg,12749
0,WI_1_FOODS_1,,2612,27.107379913330078,83,44.879841804504395,federated,Global FedAvg,12689
0,WI_1_FOODS_2,,2323,20.766332626342773,83,45.85044980049133,federated,Global FedAvg,11336
0,WI_1_FOODS_3,,2720,35.074275970458984,83,27.8586208820343,federated,Global FedAvg,13200
0,WI_1_HOBBIES_1,,2699,18.351566314697266,83,31.009191274642944,federated,Global FedAvg,13102
0,WI_1_HOBBIES_2,,2719,4.118948936462402,83,97.28842377662659,federated,Global FedAvg,13195
0,WI_1_HOUSEHOLD_1,,2502,16.342117309570312,83,36.24504804611206,federated,Global FedAvg,12174
0,WI_1_HOUSEHOLD_2,,2101,4.64568567276001,83,43.05960834026337,federated,Global FedAvg,10308
0,WI_2_FOODS_1,,2494,41.09367370605469,83,43.00144016742706,federated,Global FedAvg,12135
0,WI_2_FOODS_2,,2409,69.9249267578125,83,64.95091319084167,federated,Global FedAvg,11738
0,WI_2_FOODS_3,,2712,92.43416595458984,83,62.52753734588623,federated,Global FedAvg,13161
0,WI_2_HOBBIES_1,,2681,11.373510360717773,83,40.53744673728943,federated,Global FedAvg,13013
0,WI_2_HOBBIES_2,,2539,7.798797130584717,83,95.48148512840271,federated,Global FedAvg,12352
0,WI_2_HOUSEHOLD_1,,2114,33.776336669921875,83,38.674622774124146,federated,Global FedAvg,10348
0,WI_2_HOUSEHOLD_2,,2283,8.19565200805664,83,39.72860276699066,federated,Global FedAvg,11145
0,WI_3_FOODS_1,,2568,30.0006046295166,83,50.18743872642517,federated,Global FedAvg,12483
0,WI_3_FOODS_2,,2672,24.841201782226562,83,59.1455340385437,federated,Global FedAvg,12974
0,WI_3_FOODS_3,,2659,69.02783203125,83,27.066656947135925,federated,Global FedAvg,12916
0,WI_3_HOBBIES_1,,2720,12.59711742401123,83,40.64456224441528,federated,Global FedAvg,13200
0,WI_3_HOBBIES_2,,2718,4.048704147338867,83,109.50334072113037,federated,Global FedAvg,13190
0,WI_3_HOUSEHOLD_1,,2436,17.108734130859375,83,25.966876745224,federated,Global FedAvg,11865
0,WI_3_HOUSEHOLD_2,,2608,8.55309772491455,83,55.87161183357239,federated,Global FedAvg,12670
0,CA_1_FOODS_1,,2506,22.90047264099121,84,50.30727982521057,federated,Global FedAvg,12195
0,CA_1_FOODS_2,,2720,19.950712203979492,84,49.33234751224518,federated,Global FedAvg,13200
0,CA_1_FOODS_3,,2670,67.23053741455078,84,47.067803144454956,federated,Global FedAvg,12965
0,CA_1_HOBBIES_1,,2707,26.432546615600586,84,41.71817600727081,federated,Global FedAvg,13136
0,CA_1_HOBBIES_2,,2482,7.12083625793457,84,87.87285089492798,federated,Global FedAvg,12087
0,CA_1_HOUSEHOLD_1,,2173,14.803007125854492,84,24.51421320438385,federated,Global FedAvg,10634
0,CA_1_HOUSEHOLD_2,,2720,5.138604164123535,84,59.44533944129944,federated,Global FedAvg,13200
0,CA_2_FOODS_1,,2605,25.289587020874023,84,44.685178995132446,federated,Global FedAvg,12660
0,CA_2_FOODS_2,,2720,11.157807350158691,84,56.938618421554565,federated,Global FedAvg,13200
0,CA_2_FOODS_3,,2613,48.48783493041992,84,44.99420523643494,federated,Global FedAvg,12700
0,CA_2_HOBBIES_1,,2720,17.310161590576172,84,42.92329549789429,federated,Global FedAvg,13200
0,CA_2_HOBBIES_2,,2485,8.66673469543457,84,74.63906407356262,federated,Global FedAvg,12102
0,CA_2_HOUSEHOLD_1,,2570,14.80578327178955,84,33.24069082736969,federated,Global FedAvg,12493
0,CA_2_HOUSEHOLD_2,,2533,9.4483642578125,84,47.1059650182724,federated,Global FedAvg,12327
0,CA_3_FOODS_1,,2505,31.1064510345459,84,55.29327392578125,federated,Global FedAvg,12189
0,CA_3_FOODS_2,,2720,23.453033447265625,84,35.47593355178833,federated,Global FedAvg,13200
0,CA_3_FOODS_3,,2670,126.7105941772461,84,49.4552880525589,federated,Global FedAvg,12965
0,CA_3_HOBBIES_1,,2655,34.11341094970703,84,35.86967885494232,federated,Global FedAvg,12891
0,CA_3_HOBBIES_2,,2644,7.597823619842529,84,69.77689266204834,federated,Global FedAvg,12842
0,CA_3_HOUSEHOLD_1,,2231,30.461223602294922,84,24.652108550071716,federated,Global FedAvg,10904
0,CA_3_HOUSEHOLD_2,,2696,10.274145126342773,84,51.43619179725647,federated,Global FedAvg,13081
0,CA_4_FOODS_1,,2450,18.20684814453125,84,29.579994082450867,federated,Global FedAvg,11935
0,CA_4_FOODS_2,,2643,11.294901847839355,84,42.29382872581482,federated,Global FedAvg,12837
0,CA_4_FOODS_3,,2720,30.273996353149414,84,55.54015040397644,federated,Global FedAvg,13200
0,CA_4_HOBBIES_1,,2649,20.6739559173584,84,36.24102175235748,federated,Global FedAvg,12860
0,CA_4_HOBBIES_2,,2567,4.002564430236816,84,110.50626039505005,federated,Global FedAvg,12478
0,CA_4_HOUSEHOLD_1,,2470,7.852794170379639,84,36.84816360473633,federated,Global FedAvg,12028
0,CA_4_HOUSEHOLD_2,,2547,9.697068214416504,84,67.48225688934326,federated,Global FedAvg,12391
0,TX_1_FOODS_1,,2375,20.973901748657227,84,55.72254657745361,federated,Global FedAvg,11577
0,TX_1_FOODS_2,,2720,17.937326431274414,84,45.119547843933105,federated,Global FedAvg,13200
0,TX_1_FOODS_3,,2670,52.70911407470703,84,23.42134267091751,federated,Global FedAvg,12965
0,TX_1_HOBBIES_1,,2720,15.385590553283691,84,59.510934352874756,federated,Global FedAvg,13200
0,TX_1_HOBBIES_2,,2660,6.101647853851318,84,90.09096622467041,federated,Global FedAvg,12915
0,TX_1_HOUSEHOLD_1,,2454,22.011096954345703,84,35.57618856430054,federated,Global FedAvg,11949
0,TX_1_HOUSEHOLD_2,,2308,25.508224487304688,84,55.105096101760864,federated,Global FedAvg,11268
0,TX_2_FOODS_1,,2521,19.832311630249023,84,56.530386209487915,federated,Global FedAvg,12263
0,TX_2_FOODS_2,,2720,16.56416130065918,84,52.72864103317261,federated,Global FedAvg,13200
0,TX_2_FOODS_3,,2720,70.9122543334961,84,27.180099487304688,federated,Global FedAvg,13200
0,TX_2_HOBBIES_1,,2720,13.603069305419922,84,45.39589285850525,federated,Global FedAvg,13200
0,TX_2_HOBBIES_2,,2658,8.608683586120605,84,80.87763786315918,federated,Global FedAvg,12911
0,TX_2_HOUSEHOLD_1,,2504,32.04433059692383,84,54.83695864677429,federated,Global FedAvg,12184
0,TX_2_HOUSEHOLD_2,,2624,5.725134372711182,84,43.55211555957794,federated,Global FedAvg,12749
0,TX_3_FOODS_1,,2528,28.792356491088867,84,41.581493616104126,federated,Global FedAvg,12293
0,TX_3_FOODS_2,,2714,18.22637367248535,84,49.94622468948364,federated,Global FedAvg,13170
0,TX_3_FOODS_3,,2720,62.7764892578125,84,27.618616819381714,federated,Global FedAvg,13200
0,TX_3_HOBBIES_1,,2361,26.65955352783203,84,44.52241361141205,federated,Global FedAvg,11524
0,TX_3_HOBBIES_2,,2651,8.362126350402832,84,116.85844659805298,federated,Global FedAvg,12876
0,TX_3_HOUSEHOLD_1,,2436,23.859283447265625,84,35.51819920539856,federated,Global FedAvg,11865
0,TX_3_HOUSEHOLD_2,,2624,6.48473596572876,84,74.19246435165405,federated,Global FedAvg,12749
0,WI_1_FOODS_1,,2612,27.136394500732422,84,44.914767146110535,federated,Global FedAvg,12689
0,WI_1_FOODS_2,,2323,20.75020408630371,84,45.82618176937103,federated,Global FedAvg,11336
0,WI_1_FOODS_3,,2720,35.10655212402344,84,27.86574363708496,federated,Global FedAvg,13200
0,WI_1_HOBBIES_1,,2699,18.35797119140625,84,31.01496696472168,federated,Global FedAvg,13102
0,WI_1_HOBBIES_2,,2719,4.11818265914917,84,97.37911820411682,federated,Global FedAvg,13195
0,WI_1_HOUSEHOLD_1,,2502,16.357730865478516,84,36.28472685813904,federated,Global FedAvg,12174
0,WI_1_HOUSEHOLD_2,,2101,4.644897937774658,84,43.047118186950684,federated,Global FedAvg,10308
0,WI_2_FOODS_1,,2494,41.09090805053711,84,43.00673305988312,federated,Global FedAvg,12135
0,WI_2_FOODS_2,,2409,69.8797836303711,84,64.95725512504578,federated,Global FedAvg,11738
0,WI_2_FOODS_3,,2712,92.42405700683594,84,62.53896355628967,federated,Global FedAvg,13161
0,WI_2_HOBBIES_1,,2681,11.375151634216309,84,40.52749276161194,federated,Global FedAvg,13013
0,WI_2_HOBBIES_2,,2539,7.795836925506592,84,95.52778601646423,federated,Global FedAvg,12352
0,WI_2_HOUSEHOLD_1,,2114,33.69540786743164,84,38.6490136384964,federated,Global FedAvg,10348
0,WI_2_HOUSEHOLD_2,,2283,8.181803703308105,84,39.68994915485382,federated,Global FedAvg,11145
0,WI_3_FOODS_1,,2568,30.064048767089844,84,50.275349617004395,federated,Global FedAvg,12483
